name	city	code	host	address
Grady's Family Mixed Martial Arts	Clearwater	FL	gradysmma.com	16803 US Highway 19 N
Omega MMA Training Center	Clearwater	FL	omegamma.com	26246 US 19 N
GB Clermont	Clermont	FL	graciebarra.com	16215 SR 50 Suite 301
Cocoa Beach Fight Club BJJ & Fitness	Cocoa Beach	FL	cocoa-beach-fight-club-bjj-fitness.business.site	195 N Brevard Ave
Off The Grid BJJ	Cocoa Beach	FL	offthegridjiujitsu.com	2370 S Atlantic Ave
American Top Team	Coconut Creek	FL	americantopteam.com	5750 FL-7
Everyone Jiu-Jitsu	Cooper City	FL	everyonebjj.com	2585 N Hiatus Rd
Refit Academy - Coral Gables	Coral Gables	FL	refitacademycoralgables.com	4940 S Le Jeune Rd
Valente Brothers Jiu-Jitsu Coral Gables	Coral Gables	FL	valentebrothers.com	275 University Dr
Alliance Coral Springs	Coral Springs	FL	alliancecoralsprings.com	4674 Coral Ridge Dr.
Real World M.M.A. Training Center	Coral Springs	FL		11322 Wiles Rd
Rmbjj Coral Springs / BJJ Coral Springs FL 33065	Coral Springs	FL	coralspringsbjj.com	9645 W Sample Rd, Coral Springs, FL 33065
GB Crestview	Crestview	FL		751 North Ferdon BoulevardUnit 763-775D
ATP Brazilian Jiu Jitsu	Dania Beach	FL	atpbjj.com	714 S Federal Hwy
Marcelo Meleiro BJJ – Nova Uniao South Florida	Dania Beach	FL	novauniaosouthflorida.com	714 South Federal Hwy.
Dynamic Martial Arts & Fitness Studios	Davie	FL	nitroacademy.com	12940 State Road 84
GB Davie	Davie	FL		5167 South University Drive
Mattix Gracie Jiu Jitsu Academy	Davie	FL	mattixacademy.com	4301 S Flamingo Rd Ste 103
RAIVA Brazilian Jiu Jitsu	Davie	FL	raivabjj.com	8234 West State Road 84
Rock MMA	Davie	FL	fightingchancebjj.com	12930 W State Rd 84
Complete MMA Fitness	DeBary	FL		961 Diplomat Dr
American Combat Gym	Deerfield Beach	FL	americancombatgym.com	252 SW 12th Ave
GB Deerfield Beach	Deerfield Beach	FL	rogergraciedeerfieldbeach.com	
DeLand Brazilian Jiu-Jitsu	DeLand	FL	delandjiujitsu.com	235 N Amelia Ave
Gator Family Brazilian Jiu Jitsu	DeLand	FL	gatorfamilybjj.com	127 East New York Avenue
Warrior Defense Brazilian Jiu Jitsu	DeLand	FL	warriordefense.com	815 New York Ave W
West Volusia Academy Of Mixed Martial Arts	DeLand	FL	theacademyofmma.com	1324 E. Intl Spdwy Blvd; Suite 1
Carlson Gracie Manny Soares	Delray Beach	FL	mannysoaresbjj.com	105 Avenue L
Destin Academy of Mixed Martial Arts	Destin	FL		12273 US-98 #103
Gracie Jiu-Jitsu Destin	Destin	FL	graciejiujitsudestin.com	12273 Emerald Coast Pkwy #103
Anta's Fitness & Self Defense	Doral	FL	mindbodyonline.com	10721 NW 58th St
Rilion Gracie Jiu-Jitsu Doral	Doral	FL	riliongraciedoral.com	7902 NW 36th St STE 213
Team Carvalho Academy	Dunnellon	FL	teamcarvalho.com	20077 SW 110th St
The Grounds MMA	Estero	FL	traininggroundsma.com	20451 S Tamiami Trail #8
Mount Dora BJJ Academy	Eustis	FL	mountdorabjjacademy.com	2750 Dillard Rd STE 1-4
GB Fleming Island	Fleming Island	FL	graciebarra.com	3555 U.S. 17#04
Extraordinary Martial Arts	Florida City	FL	extraordinaryma.com	35202 South Dixie Hwy Ste 140
A & M Jiu-Jitsu	Fort Lauderdale	FL	aandmbjj.com	5300 Powerline Rd Suite #210
American Top Team Fort Lauderdale	Fort Lauderdale	FL	attftl.com	582 SW Flagler Ave
Carbon SG	Fort Lauderdale	FL	carbonsg.com	331 E Commercial Blvd.
Gracie Barra Fort Lauderdale / BJJ Fort Lauderdale FL 33306	Fort Lauderdale	FL	graciebarra.com	5439 North Federal Highway
Moncaio Brothers Brazilian Jiu Jitsu	Fort Lauderdale	FL	bjjbrothers.com	1594 E Commercial Blvd
Fight Zone MMA	Fort Myers	FL	fightzonefl.com	10180 Metro Pkwy
GB Fort Myers	Fort Myers	FL	gbfortmyers.com	9961 Interstate Commerce Drive
Vickery Jiu-Jitsu & MMA	Fort Myers	FL	vickerybjj.com	1469 Colonial Blvd #130
Team Carvalho Treasure Coast	Fort Pierce	FL	teamcarvalho.com	113 Orange Avenue
Capitao Jiu Jitsu and Mixed Martial Arts	Fort Walton Beach	FL	capitaomma.com	105 Hughes St NE
GB Green Cove Springs	Green Cove Springs	FL	solidbasemma.com	4002 J Louis Street
Christian Carvalho BJJ-MMA	Greenacres	FL	carvalhobjjmma.com	2234 Jog Rd
K2 MMA & BJJ	Greenacres	FL	k2life.com	6615 Forest Hill Blvd
Gracie Barra Hallandale Beach	Hallandale Beach	FL	gbhallandale.com	648 W Hallandale Beach Blvd
GB Hialeah	Hialeah	FL		1001 West 49th StreetSuite 6
Gladiator Sports Fitness MMA	Hialeah	FL		224 W 29th St
MMA Masters	Hialeah	FL	mmamasters.com	6440 W 20th Ave
Paladin MMA Academy	Hialeah	FL		2760 W 84th St Ste 1
Round 5 MMA and Jiu-Jitsu	Hialeah	FL		13460 NW 107th Ave
Team Rollyson Brazilian Jiu-Jitsu	Hollywood	FL	rollysonbjj.com	4443 Hollywood Boulevard
The Academy of Martial Arts	Hollywood	FL	aomacoopercity.com	9259 Sheridan St
Gracie Barra Homestead	Homestead	FL	graciebarra.com	13400 SW 288th St
BLTeam Brazilian Jiu-Jitsu and Muay Thai Academy	Indian Harbour Beach	FL	blteam1.com	1090 E Eau Gallie Blvd
Framework BJJ (Indian Harbour Beach FL)	Indian Harbour Beach	FL	frameworkbjj.com	1897 South Patrick Drive
Agogi Academy of Combatives	Inverness	FL	agogiac.com	136 Heights Ave
10th Planet Jiu Jitsu Jacksonville	Jacksonville	FL	10pjax.com	4849 Dawin Rd #2
Bill Brazilian Jiu Jitsu Association Inc	Jacksonville	FL	billjiujitsu.com	11701 San Jose Blvd Suite 24
Gracie Barra – Jacksonville	Jacksonville	FL	gbjacksonville.com	8570 Philips Hwy
Jacksonville Gracie Jiu-Jitsu	Jacksonville	FL	jacksonville-gracie-jiu-jitsu.business.site	9759 San Jose Blvd Suite # 3
Studio 8 BJJ - JJM Mandarin	Jacksonville	FL	studio8bjj.com	11570 San Jose Blvd, Suite 8
Ludus Martial Arts LLC	Jacksonville Beach	FL	ludusmartialarts.com	730 Beach Blvd #105
Armory Training Center	Jupiter	FL		1695 W Indiantown Rd #22-23
GB Jupiter	Jupiter	FL	graciebarra.com	400 Tony Penna Drive; Suite B
Harmony Martial Arts Center	Jupiter	FL	harmonymartialarts.com	1928 Commerce Lane Ste 8
Team Nogueira Bloise Academy	Jupiter	FL	teamnog.com	1601 Commerce Ln Unit 104
The Jupiter Jiu Jitsu Academy in Jupiter Fl	Jupiter	FL	jupiterjiujitsu.com	1312 Commerce Ln #4b
The Hidden Lotus	Kendale Lakes	FL		8530 SW 124th Ave Ste 201
Academy of Martial Arts	Key Biscayne	FL	rdcamma.com	328 Crandon Blvd Ste 206
Alliance Jiu Jitsu	Key Biscayne	FL	alliancekb.com	929 Crandon Blvd
Miloki Flow / Jiu-Jitsu and Movement	Key Biscayne	FL	milokiflow.com	200 Crandon Blvd Ste 103
Key West PAL Gym (Jiu-jitsu/Wrestling/Kickboxing/MMA)	Key West	FL	floridakeysjiujitsu.com	1030 United St
American Top Team Kissimmee - Black Boxx	Kissimmee	FL	attkissimmee.com	2254 E Irlo Bronson Memorial Hwy
GB Kissimmee	Kissimmee	FL	marciosimas.com	2800 W Vine St
Knights BJJ	Kissimmee	FL	knightsbjj.com	2556 Simpson Rd
Hardkore MMA & Jiu-Jitsu	Lake City	FL		2128 SW Main Blvd
Cardona's Brazilian Jiu Jitsu	Lake Worth	FL	cardonasbjj.com	1930 7th Ave N
Renzo Gracie of Lake Worth	Lake Worth	FL	renzogracielakeworth.com	6752A Lantana rd
Champions Mixed Martial Arts	Lakeland	FL	championsmma.tv	8220 US Hwy 98 N
Fabio Novaes Brazilian Jiu-jitsu Lakeland	Lakeland	FL	fabionovaesbjj.com	845 Creative Dr #1
Combat Club	Lantana	FL	combatclub.com	6240 S Congress Ave Suite G1
Gracie Jiu-Jitsu Largo	Largo	FL		5047 Ulmerton Road
Supremacy Brazilian Jiu Jitsu	Largo	FL	supremacybjj.com	8888 Ulmerton Rd
Inside Control Academy	Lauderhill	FL	insidecontrolacademy.com	5770 W Oakland Park Blvd
South Florida Fight Club	Lauderhill	FL	sffc.tv	5400 N University Dr
UFC GYM Lauderhill	Lauderhill	FL	ufcgym.com	5770 W Oakland Park Blvd
American Top Team Longwood	Longwood	FL	attlongwood.com	104 Commerce St
GB Seminole	Longwood	FL	graciebarra.com	1060 W Street Rd 434 #100
Kokopelli's Gym	Longwood	FL	kokogym.com	390 Sansu Court
Relic Jiu Jitsu	Longwood	FL	cp.mystudio.io	225 N Ronald Reagan Blvd Suite 103
GB Lutz	Lutz	FL	gblutz.com	1908 Oak Grove Boulevard
Gracie Wesley Chapel	Lutz	FL	graciewesleychapel.com	24720 State Rd 54
Olympus Jiu Jitsu Academy	Lutz	FL	bjjolympus.com	19004 1st St SW
GB Coral Springs	Margate	FL	graciebarra.com	3270 Northwest 62nd Avenue
Souther Soul Jiu-Jitsu Academy – Renzo Gracie Emerald Coast	Mary Esther	FL	southernsoulacademy.com	1654 US-98 Mary Esther FL 32569
American Killer Bees Fitness	Melbourne	FL	americankillerbeesfitness.com	249 Babcock St
Carlson Gracie JiuJitsu Melbourne FL- Hot Box MMA	Melbourne	FL	bjjmelbournefl.com	880 Mc Clendon St
Control Jiu-Jitsu	Melbourne	FL	controljiujitsu.com	2447 N Wickham Rd Suite #126
Master Lowell's MMA Academy	Melbourne	FL	jlmma.com	4865 N.Wickham Rd. Suite 106
Arise Martial Arts (BJJ)	Miami	FL	arisebjj.com	4563 SW 71st Ave
Boca De La Riva	Miami	FL	bocajiujitsumiami.com	2656 SW 87th Ave Fl 2
Cardoso Jiu Jitsu	Miami	FL	cardosojiujitsu.com	12812 SW 122nd Ave
Champion Martial Arts	Miami	FL	judochampion.com	13810 SW 56 St.
First Order of JiuJitsu	Miami	FL	firstorderjiujitsu.com	12039 SW 132nd ct; unit 26
Hybrid Martial Arts	Miami	FL	hybridmartialart.com	14180 SW 143rd Ct Ste 408
Miami Jiu Jitsu	Miami	FL		10471 SW 88th St Ste 201
Refit Academy - Wynwood	Miami	FL	refit-academy.com	1657 N Miami Ave
Team Alpha Miami	Miami	FL		8150 SW 8th St Ste 209
American Top Team Aventura	Miami Beach	FL	attaventura.com	16215 Biscayne Blvd
Beach Martial Arts	Miami Beach	FL		1510 Alton Road
Black House Miami Beach	Miami Beach	FL	blackhousemiamibeach.com	7140 Abbott Ave Fl 2
Capital Jiu Jitsu	Miami Beach	FL		2275 NE 164th St
101 Academy Jiu Jitsu	Calgary	AB	101academyjiujitsu.com	
Airdrie BJJ	Airdrie	AB	airdriebjj.com	
Alliance Jiu Jitsu Calgary	Calgary	AB	alliancejiujitsucalgary.com	
Angry Monkey MMA	Calgary	AB	angrymonkeymma.com	
Banff BJJ	Banff	AB	banffbjj.com	
Brooks BJJ	Brooks	AB	brooksbjj.com	
Camrose BJJ	Camrose	AB	camrosebjj.com	
Cochrane BJJ	Cochrane	AB	cochranebjj.com	
Edmonton BJJ	Edmonton	AB	edmontonbjj.com	
Elite Martial Arts Calgary	Calgary	AB	elitemartialarts.ca	
Fort McMurray BJJ	Fort McMurray	AB	fortmcmurraybjj.com	
Grande Prairie BJJ	Grande Prairie	AB	grandeprairebjj.com	
Lethbridge BJJ	Lethbridge	AB	lethbridgebjj.com	
Medicine Hat BJJ	Medicine Hat	AB	medicinehatbjj.com	
Okotoks BJJ	Okotoks	AB	okotoksbjj.com	
Phoenix Martial Arts Club	St. Albert	AB	phoenixmartialarts.ca	
Red Deer BJJ	Red Deer	AB	reddeerbjj.com	
Sherwood Park BJJ	Sherwood Park	AB	sherwoodparkbjj.com	
Straight Blast Gym Calgary	Calgary	AB	sbgcalgary.com	
Wetaskiwin BJJ	Wetaskiwin	AB	wetaskiwinbjj.com	
Wolfhouse MMA Edmonton	Edmonton	AB	wolfhousemma.com	
YYC Brazilian Jiu Jitsu	Calgary	AB	yycbjj.com	
AK-49 Martial Arts	Soldotna	AK	ak49martialarts.com	
Alaska Center For The Martial Arts	Wasilla	AK	akmartialarts.com	
Anchorage Brazilian Jui-Jitsu	Anchorage	AK	anchoragebjj.com	
Anchorage Grappling Academy	Anchorage	AK	anchoragegrapplingcoop.com	
Arctic Warrior Brazilian Jiu-Jitsu	Anchorage	AK	facebook.com	
Crazy Monkey Alaska	Anchorage	AK	crazymonkeyalaska.com	
Eclipse Martial Arts	Anchorage	AK	eclipsemartialartsak.com	
Evolution Jiu Jitsu	Juneau	AK	evojj.com	
Frostbite Vale-tudo	Fairbanks	AK	frostbitevaletudo.com	
Gracie Barra - Jiu Jitsu	Anchorage	AK	graciebarra.com	
Greatland Martial Arts	Anchorage	AK	facebook.com	
Ketchikan Jiu-Jitsu	Ketchikan	AK	ketchikanbjj.com	
Krav Maga Anchorage	Anchorage	AK	kravmagaanc.com	
Legacy Jiu Jitsu	Anchorage	AK	legacyjiujitsuak.com	
Revolution BJJ	Fairbanks	AK	revolutionalaska.com	
Shoshin Ryu	Anchorage	AK	shoshinryu.org	
Shoshindo of Alaska	Wasilla	AK	facebook.com	
Team Caique Jiu-Jitsu Alaska	Palmer	AK	cjjusaalaska.com	
The International Karate Association & College of the Martial Arts	Fairbanks	AK	ikaalaska.com	
The Sword BJJ	Eagle River	AK	theswordbjj.com	
Tonbo Dojo - Alaska Samurai Arts	Big Lake	AK	facebook.com	
Tribe Jiujitsu Academy	Fairbanks	AK	tribebjj.net	
10th Planet Birmingham	Birmingham	AL	mmabirmingham.com	
ALLIANCE JIU JITSU	Huntsville	AL	alliancehuntsville.com	
American Top Team Tuscaloosa - Kickboxing, MMA, Brazilian Jiu-Jitsu and Fitness Kickboxing	Tuscaloosa	AL	summitfitnesskickboxing.com	
Anniston BJJ	Anniston	AL	annistonbjj.com	
Arsenal Combat Sports Club	Huntsville	AL	arsenal-bjj.com	
Athens Jiu Jitsu	Athens	AL	athensjiujitsu.info	
Auburn Jiu Jitsu	Auburn	AL	auburn-jiujitsu.com	
Bailey's Tiger Rock Martial Arts	Tuscaloosa	AL	baileystkd.com	
Birmingham Brazilian Jiu Jitsu Spartan Fitness	Homewood	AL	spartanfitnessmma.com	
Calera Fitness and MMA	Calera	AL	calerafitness.com	
Cobra BJJ	Tuscaloosa	AL	cobrabjjtuscaloosa.com	
Cobra BJJ Chelsea	Chelsea	AL	cobrabjjchelsea.com	
Coosa Jiu Jitsu & Wellness	Wetumpka	AL	coosajiujitsuandwellness.com	
Decatur BJJ Alabama	Decatur	AL	decaturbjalab.com	
Dothan BJJ	Dothan	AL	dothanbjj.com	
Fight Club Fitness, LLC	Birmingham	AL	mmabirmingham.com	
FLORENCE BRAZILIAN JIU-JITSU ACADEMY	Florence	AL	florencebjj.com	
Gadsden BJJ	Gadsden	AL	gadsdenbjj.com	
GRACIE JIU-JITSU	Madison	AL	graciejiujitsumadisonal.com	
Ground Strike Grappling	Columbiana	AL	groundstrikegrappling.com	
Guerrilla Fitness	Montgomery	AL	guerrillafitnessonline.com	
Gulf Coast Jiu-jitsu	Mobile	AL	gcjiujitsu.com	
HEROES MARTIAL ARTS ACADEMY	Birmingham	AL	heroesmma.com	
Hooked Martial Arts + Fitness	Opelika	AL	hookedmartialarts.com	
Koryu Martial arts	Scottsboro	AL		
Lion Heart Jiu-Jitsu Academy	Hoover	AL	trainbjj.passion.io	
Maverick Training Center	Huntsville	AL	mavericktraining.net	
MONTGOMERY MARTIAL ARTS	Montgomery	AL	montgomerymartialartsonline.com	
NEXTGEN MARTIAL ARTS	Prattville	AL	nextgenmartialarts.com	
NXG COMBAT SPORTS	Montgomery	AL	nxgcombatsports.com	
Pirate BJJ	Madison	AL	piratebjj.com	
Richardson Jiu Jitsu	Prattville	AL	richardsonjj.com	
Rocket City MMA	Huntsville	AL	rocketcitymma.com	
ROCKET CITY REVOLUTION BJJ	Madison	AL	rcrbjj.com	
Russell County Training Center	Fort Mitchell	AL	rctc980.com	
Samuel Puccio Brazilian Jiu-Jitsu	Birmingham	AL	bhmbjj.com	
Selma Soul -Team	Selma	AL	bjjselma.com	
The Cage MMA & Fitness	Vestavia Hills	AL		
Triad Martial Arts Academy	Cullman	AL	triadmartialarts.com	
Valhalla Jiu-Jitsu & MMA	Alexandria	AL	valhallamartialarts.com	
WuDang Martial Arts Center	Athens	AL	wudangcenter.com	
Alliance Jiu Jitsu - Northwest Arkansas	Cave Springs	AR	alliancejjnorthwestarkansas.com	
American Jiu Jitsu Academy	Rogers	AR	jiujitsu4america.com	
Arkansas Center for Sports Science Trainin	Malvern	AR	facebook.com	
ATA Martial Arts - Bentonville	Bentonville	AR	tryata.com	
ATA Martial Arts Jonesboro	Jonesboro	AR	jonesboroata.com	
Blue Collar Grappling Academy	Marion	AR	facebook.com	
Cerberus Brazilian Jiu-Jitsu	Jonesboro	AR	cerberusbjj.weebly.com	
Conway BJJ	Conway	AR	conwaybjj.com	
El Dorado Martial Arts	El Dorado	AR	facebook.com	
Eternal Warrior Brazilian Jiu-Jitsu	Bentonville	AR	eternalwarriorbjj.com	
Fayetteville Brazilian Jiu-Jitsu	Fayetteville	AR	fayetteville-jiujitsu.com	
Fort Smith BJJ	Fort Smith	AR	fortsmithbjj.com	
Gendai Budo Jiu Jitsu-MMA-Fitness	Mountain Home	AR	arkansastraveller.wixsite.com	
Gracie Jiu-Jitsu Harrison	Harrison	AR	gracieuniversity.com	
Impact Martial Arts	Harrison	AR	impactharrison.com	
Inferno Martial Arts Siloam Springs	Siloam Springs	AR	myinfernofitness.com	
Jonesboro Grappling Association	Jonesboro	AR	jonesborograpplingassociation.com	
Kore Brazilian Jiu-Jitsu NWA	Lowell	AR	facebook.com	
Meta Martial Arts	Fayetteville	AR	meta-ma.com	
Nemesis Jiu Jitsu	Little Rock	AR	nemesisjiujitsu.com	
ONE HEART DOJO	El Dorado	AR	eldoradomartialarts.com	
Overcome Brazilian jiu-jitsu school	Bentonville	AR	overcomejiujitsu.com	
Phoenix Rising Martial Arts	Mountain Home	AR	phoenixrisingma.com	
Pine Bluff BJJ	Pine Bluff	AR	pinebluffbjj.com	
Russellville BJJ	Russellville	AR	russellvillebjj.com	
Springdale BJJ	Springdale	AR	springdalebjj.com	
T.O.S.S. Academy / Gracie Brazilian Jiu-Jitsu	Bentonville	AR	tossbjj.com	
Texarkana Combat Sports	Texarkana	AR	texarkanacombatsports.com	
The House MMA Academy	Wynne	AR	wynnegym.com	
TK Martial Arts	Lowell	AR	tkmartialarts.com	
Tribe Gym & Tribe Martial Arts	Camden	AR	tribegymandmartialarts.com	
Troy Holton's Brazilian Jiu-Jitsu	Harrison	AR	troyholtonbjj.com	
Veneration Jiu Jitsu LLC	Jonesboro	AR	jonesborojiujitsu.com	
Westside BJJ	Little Rock	AR	littlerockbjj.com	
Without Limits MMA	Batesville	AR	facebook.com	
(Muay Thai Gym) Sitan Gym Arizona LLC	Chandler	AZ	sitangymaz.com	
10th Planet Goodyear	Avondale	AZ	10thplanetgoodyear.com	
12th Street Jiu-Jitsu	Phoenix	AZ	12stjiujitsu.com	
66 JIU-JITSU	Flagstaff	AZ	66jiu-jitsu.com	
ABUNAI MMA	Avondale	AZ	abunaimma.com	
Alliance Jiu Jitsu - Tucson	Tucson	AZ	alliancejiujitsutucson.com	
Alliance Jiu Jitsu - Vail	Tucson	AZ	alliancejiujitsuvail.com	
Ares Arizona Brazilian Jiu Jitsu	Mesa	AZ	aresazbjj.com	
Ares BJJ	Phoenix	AZ	aresbjj.com	
Ares BJJ Academy Association	Phoenix	AZ	aresbjjphoenix.com	
Ares BJJ Phoenix	Phoenix	AZ	aresbjjphoenix.com	
Ares East Mesa BJJ Academy	Mesa	AZ	areseastmesabjj.com	
Arevalo Academy	Lake Havasu City	AZ	arevaloacademy.com	
Averitt Jiu Jitsu	Flagstaff	AZ	averittjiujitsu.com	
Black Flag Submission Co.	Glendale	AZ	blackflagsubco.com	
Blackout Mixed Martial Arts	Sierra Vista	AZ	blackoutmmaandfitness.com	
Boxer's Rebellion Martial Arts	Tucson	AZ	boxersrebellionmartialarts.com	
CARLSON GRACIE JIU JITSU AND KICKBOXING KINGMAN	Kingman	AZ	13007.prod.live.site.mystudio.io	
CAVE CREEK MILLENNIA MMA	Cave Creek	AZ	cavecreekmillenniamma.com	
Checkmat Phoenix	Phoenix	AZ	mkbjj.com	
Chute Boxe Academy	Sierra Vista	AZ	chuteboxeacademy.com	
Combat Club Cottonwood	Cottonwood	AZ	cottonwoodbjj.com	
Cove Jiu Jitsu	Apache Junction	AZ	covejiujitsu.com	
Crypto Jiu Jitsu - Peoria, Arizona	Peoria	AZ	cryptojiujitsu.com	
DeBrazil Jiu-Jitsu Academy	Tucson	AZ	debraziljiujitsu.com	
Ethos Martial Arts	Queen Creek	AZ	ethosmartialartsaz.com	
Excellence School of Jiu Jitsu	Prescott	AZ	esjjprescott.com	
Faction Combat Mixed Martial Arts Gym	Mesa	AZ	factioncombat.com	
Fury Brazilian Jiu Jitsu	Phoenix	AZ	furybjj.com	
Gracie Arizona Gilbert Jiu Jitsu Academy	Gilbert	AZ	graciearizonagilbert.com	
Gracie Barra Buckeye	Buckeye	AZ	graciebarra.com	
Gracie Barra East Mesa Brazilian Jiu-Jitsu & Self-Defense	Mesa	AZ	gbeastmesa.com	
Gracie Barra Flagstaff Jiu Jitsu and Self Defense	Flagstaff	AZ	graciebarra.com	
GRACIE BARRA OCOTILLO SOUTH GILBERT	Gilbert	AZ	gilbertjiujitsu.com	
Gustavo Dantas Brazilian Jiu-Jitsu Academy	Tempe	AZ	gdjiujitsu.com	
Infinite Jiu-Jitsu	Phoenix	AZ	infinitearizona.com	
Insurgent Fitness	Flagstaff	AZ	insurgent.fitness	
Jay Pages Jiu-Jitsu & MMA	Tempe	AZ	jaypagesjjmma.com	
Jiu Jitsu & Muay Thai - Carlson Gracie Tucson	Tucson	AZ	carlsongracietucson.com	
JVLO Jiu-Jitsu	Douglas	AZ	instagram.com	
Kingman Riot MMA LLC	Kingman	AZ	kingmanriotmma.gymdesk.com	
Kioto BJJ Southwest	Chandler	AZ	kiotobjjsouthwest.com	
Lake Powell Jiu-Jitsu	Page	AZ	lpbjjaz.com	
Lopez Martial Arts	Chandler	AZ	lopezjiujitsu.com	
Lucero Jiu-Jitsu Academy	Fort Mohave	AZ	lucerobjj.com	
M3 Karate	Gilbert	AZ	m3martialarts.com	
Magnus Mixed Martial Arts	Tucson	AZ	magnusmma.com	
Mako Brazilian Jiu-Jitsu Tucson	Tucson	AZ	makobjj.com	
Maracaba BJJ	Mesa	AZ	maracabajiujitsu.com	
Marcio Andre Brazilian Jiu-Jitsu Academy	Phoenix	AZ	marcioandrejiujitsu.com	
Master Haydar's Black Belt Academy	Goodyear	AZ	masterhaydar.com	
Megaton Brazilian Jiu-Jitsu Academy	Phoenix	AZ	megatonjiujitsu.com	
Mike Burlaka's Brazilian Jiu Jitsu @Hard Knocks Gym	Phoenix	AZ	facebook.com	
Mountain Tribe Brazilian Jiu-Jitsu	Prescott	AZ	bjjprescott.com	
My Style Martial Arts	San Tan Valley	AZ	mystylemartialarts.com	
Next Level Krav Maga & Gracie Humaita BJJ	Gilbert	AZ	kravmagagilbert.com	
No Surrender Athletics	Avondale	AZ	nosurrenderathletics.com	
One Love Grappling Arts	Phoenix	AZ	onelovegrapplingarts.com	
One Ten Brazilian Jiu Jitsu Academy	Scottsdale	AZ	onetenbjj.com	
Patriot Martial Arts Academy	Queen Creek	AZ	queencreekmartialarts.com	
Red Hawk Academy	Peoria	AZ	redhawkacademyaz.com	
REFUGE BJJ	Phoenix	AZ	refugebjj.com	
Revive Jiu Jitsu - Mesa BJJ	Mesa	AZ	bjjmesa.com	
Ric Centron Brazilian Jiu Jitsu Academy	Chandler	AZ	riccentronbjj.com	
Roots Brazilian Jiu-Jitsu	Gilbert	AZ	rootsbjjaz.com	
Route 66 Jiu Jitsu	Williams	AZ	route66jiujitsu.com	
Sahuarita Brazilian Jiu Jitsu	Green Valley	AZ	sahuaritabjj.com	
Sardinha Brazilian Jiu Jitsu	Avondale	AZ	sardinhabjj.com	
Satori Brazilian Jiu Jitsu Academy LLC	Phoenix	AZ	satoribjjacademy.com	
Sentosa Martial Arts and Fitness	Avondale	AZ	sentosamartialartsandfitness.com	
Siege Mixed Martial Arts & Fitness (MMA)	Peoria	AZ	siegemma.com	
Sol BJJ - Brazilian Jiu Jitsu Classes in Phoenix	Phoenix	AZ	solbjj.com	
Solid Ground Brazilian Jiu-Jitsu	Queen Creek	AZ	solidgroundbjj.com	
Soul Fighters Headquarters	Tempe	AZ	soulfightershq.com	
South Mountain Brazilian Jiu Jitsu & Self Defense	Phoenix	AZ	southmountainjiujitsu.com	
Southside Combat Academy	Flagstaff	AZ	facebook.com	
Strong Heart Academy Brazilian jiu-jitsu & MMA	Phoenix	AZ	strongheartacademy.com	
Success Martial Arts	Tucson	AZ	smatucson.com	
The Arena Brazilian Jiu Jitsu Academy & Fitness	Tucson	AZ	thearenabjj.com	
The Desert Dojo	Chandler	AZ	thedesertdojo.com	
The Eyrie Brazilian Jiu-Jitsu	Tucson	AZ	eyriebjj.com	
Ucelo Martial Arts Phoenix	Phoenix	AZ	ucelomartialartsphoenix.com	
UNIVERSAL FITNESS AND MIXED MARTIAL ARTS	Mesa	AZ	ufitmma.com	
Van Buren Jiu Jitsu Chandler	Chandler	AZ	vanburenjiujitsu.com	
Vanquish MMA & Jiu Jitsu	Payson	AZ	vanquishselfdefense.com	
Verde Valley Brazilian Jiu Jitsu	Cottonwood	AZ	verdevalleybjj.com	
White 2 Black Brazilian Jiu-Jitsu Academy	Mesa	AZ	white2blackacademy.com	
Zero Point Gracie Jiu Jitsu	Camp Verde	AZ	zeropointgjj.com	
Alliance Jiu Jitsu Vancouver	Vancouver	BC	alliancejiujitsuvancouver.com	
BUDo Vancouver	Vancouver	BC	budovancouver.com	
Campbell River BJJ	Campbell River	BC	campbellriverbjj.com	
